"","season","team","Clutch_Shots_Attempted","Clutch_Shots_Made","Clutch_FG_Percentage"
"2012",2021,"Mount St. Mary's",15,5,33.3
"2013",2021,"Portland State",18,6,33.3
"2014",2021,"Radford",18,6,33.3
"2015",2021,"Richmond",21,7,33.3
"2016",2021,"Rider",15,5,33.3
"2017",2021,"Saint Mary's",9,3,33.3
"2018",2021,"Saint Peter's",24,8,33.3
"2019",2021,"Stetson",21,7,33.3
"2020",2021,"Texas",15,5,33.3
"2021",2021,"UAB",15,5,33.3
"2022",2021,"UC Irvine",12,4,33.3
"2023",2021,"UCLA",15,5,33.3
"2024",2021,"UNC Asheville",15,5,33.3
"2025",2021,"UNC Greensboro",15,5,33.3
"2026",2021,"UTEP",24,8,33.3
"2027",2021,"Utah Valley",15,5,33.3
"2028",2021,"West Virginia",15,5,33.3
"2029",2021,"William & Mary",6,2,33.3
"2030",2022,"Belmont",18,6,33.3
"2031",2022,"Claflin",3,1,33.3
"2032",2022,"Coastal Carolina",12,4,33.3
"2033",2022,"Colorado State",15,5,33.3
"2034",2022,"Dartmouth",6,2,33.3
"2035",2022,"Delaware State",3,1,33.3
"2036",2022,"Duquesne",21,7,33.3
"2037",2022,"Fresno State",33,11,33.3
"2038",2022,"Georgia State",21,7,33.3
"2039",2022,"Hampton",9,3,33.3
"2040",2022,"Harvard",30,10,33.3
"2041",2022,"High Point",6,2,33.3
"2042",2022,"Illinois State",18,6,33.3
"2043",2022,"Louisville",12,4,33.3
"2044",2022,"McNeese",6,2,33.3
"2045",2022,"Missouri State",15,5,33.3
"2046",2022,"Morgan State",12,4,33.3
"2047",2022,"Ohio State",12,4,33.3
"2048",2022,"Purdue",18,6,33.3
"2049",2022,"Rutgers",24,8,33.3
"2050",2022,"Santa Clara",39,13,33.3
"2051",2022,"Southeast Missouri State",6,2,33.3
"2052",2022,"Stephen F. Austin",6,2,33.3
"2053",2022,"TCU",12,4,33.3
"2054",2022,"UC Santa Barbara",15,5,33.3
"2055",2022,"UT Martin",15,5,33.3
"2056",2022,"Vanderbilt",18,6,33.3
"2057",2022,"Virginia",3,1,33.3
"2058",2022,"Wofford",6,2,33.3
"2059",2023,"BYU",18,6,33.3
"2060",2023,"Boston University",12,4,33.3
"2061",2023,"Canisius",30,10,33.3
"2062",2023,"Charleston Southern",21,7,33.3
"2063",2023,"Dayton",27,9,33.3
"2064",2023,"Florida Atlantic",9,3,33.3
"2065",2023,"Indiana",15,5,33.3
"2066",2023,"James Madison",15,5,33.3
"2067",2023,"Minnesota",33,11,33.3
"2068",2023,"Niagara",27,9,33.3
"2069",2023,"North Texas",24,8,33.3
"2070",2023,"Notre Dame",12,4,33.3
"2071",2023,"Saint Peter's",21,7,33.3
"2072",2023,"Towson",9,3,33.3
"2073",2023,"Utah State",3,1,33.3
"2074",2024,"Alabama State",9,3,33.3
"2075",2024,"Bucknell",18,6,33.3
"2076",2024,"Canisius",12,4,33.3
"2077",2024,"Coastal Carolina",12,4,33.3
"2078",2024,"Columbia",9,3,33.3
"2079",2024,"Eastern Kentucky",15,5,33.3
"2080",2024,"George Washington",18,6,33.3
"2081",2024,"Green Bay",9,3,33.3
"2082",2024,"Illinois-Springfield",3,1,33.3
"2083",2024,"Long Beach State",24,8,33.3
"2084",2024,"Miami",18,6,33.3
"2085",2024,"Mississippi Valley State",6,2,33.3
"2086",2024,"Navy",21,7,33.3
"2087",2024,"New Orleans",33,11,33.3
"2088",2024,"Nicholls",30,10,33.3
"2089",2024,"Northeastern",9,3,33.3
"2090",2024,"Northern Arizona",9,3,33.3
"2091",2024,"Ohio",9,3,33.3
"2092",2024,"Portland",18,6,33.3
"2093",2024,"South Carolina State",6,2,33.3
"2094",2024,"South Carolina Upstate",27,9,33.3
"2095",2024,"St. Bonaventure",6,2,33.3
"2096",2024,"Texas",12,4,33.3
"2097",2024,"UConn",6,2,33.3
"2098",2024,"UNLV",12,4,33.3
"2099",2024,"Valparaiso",12,4,33.3
"2100",2024,"West Virginia",18,6,33.3
"2101",2024,"Wyoming",27,9,33.3
"2102",2023,"Fairfield",40,13,32.5
"2103",2023,"Wisconsin",31,10,32.3
"2104",2022,"Tennessee State",28,9,32.1
"2105",2024,"Montana State",28,9,32.1
"2106",2024,"Virginia Tech",28,9,32.1
"2107",2022,"Eastern Illinois",25,8,32
"2108",2022,"Georgia",25,8,32
"2109",2022,"Rider",25,8,32
"2110",2023,"North Alabama",25,8,32
"2111",2024,"American University",25,8,32
"2112",2024,"North Florida",25,8,32
"2113",2021,"Ohio",22,7,31.8
"2114",2022,"Northern Iowa",22,7,31.8
"2115",2022,"SIU Edwardsville",22,7,31.8
"2116",2022,"Samford",22,7,31.8
"2117",2022,"UTEP",22,7,31.8
"2118",2023,"Drexel",22,7,31.8
"2119",2023,"Louisville",22,7,31.8
"2120",2024,"Eastern Michigan",22,7,31.8
"2121",2021,"Georgia State",19,6,31.6
"2122",2021,"Western Kentucky",19,6,31.6
"2123",2022,"Clemson",19,6,31.6
"2124",2022,"George Washington",19,6,31.6
"2125",2022,"Indiana State",19,6,31.6
"2126",2022,"Pepperdine",19,6,31.6
"2127",2022,"UNLV",19,6,31.6
"2128",2023,"Iowa",19,6,31.6
"2129",2023,"Morgan State",19,6,31.6
"2130",2023,"Radford",19,6,31.6
"2131",2023,"Santa Clara",19,6,31.6
"2132",2023,"Seattle U",19,6,31.6
"2133",2023,"Utah Valley",19,6,31.6
"2134",2024,"Abilene Christian",19,6,31.6
"2135",2024,"Idaho State",19,6,31.6
"2136",2024,"Lindenwood",19,6,31.6
"2137",2022,"Drexel",35,11,31.4
"2138",2021,"Eastern Michigan",16,5,31.2
"2139",2021,"Jacksonville State",16,5,31.2
"2140",2021,"Lamar",16,5,31.2
"2141",2021,"Manhattan",16,5,31.2
"2142",2022,"Arkansas",16,5,31.2
"2143",2022,"Bradley",16,5,31.2
"2144",2022,"Norfolk State",16,5,31.2
"2145",2022,"Southern Utah",16,5,31.2
"2146",2023,"Alabama",16,5,31.2
"2147",2023,"Florida A&M",32,10,31.2
"2148",2023,"Florida State",16,5,31.2
"2149",2023,"Howard",16,5,31.2
"2150",2023,"McNeese",16,5,31.2
"2151",2023,"North Carolina Central",16,5,31.2
"2152",2023,"Temple",16,5,31.2
"2153",2023,"Wyoming",16,5,31.2
"2154",2024,"Arizona",32,10,31.2
"2155",2024,"Ball State",16,5,31.2
"2156",2024,"Georgetown",16,5,31.2
"2157",2024,"Morgan State",16,5,31.2
"2158",2024,"Providence",16,5,31.2
"2159",2024,"Vanderbilt",16,5,31.2
"2160",2022,"Incarnate Word",58,18,31
"2161",2024,"Western Kentucky",29,9,31
"2162",2021,"Davidson",13,4,30.8
"2163",2021,"Indiana State",13,4,30.8
"2164",2021,"Navy",13,4,30.8
"2165",2021,"Norfolk State",13,4,30.8
"2166",2021,"Oregon",13,4,30.8
"2167",2021,"Southern Utah",13,4,30.8
"2168",2022,"Boston University",13,4,30.8
"2169",2022,"Charleston Southern",13,4,30.8
"2170",2022,"Howard",13,4,30.8
"2171",2022,"Pacific",26,8,30.8
"2172",2022,"Towson",13,4,30.8
"2173",2022,"UCLA",13,4,30.8
"2174",2023,"Lamar",26,8,30.8
"2175",2023,"Liberty",13,4,30.8
"2176",2024,"Charlotte",26,8,30.8
"2177",2024,"Jacksonville State",13,4,30.8
"2178",2024,"Kentucky",13,4,30.8
"2179",2024,"Michigan",13,4,30.8
"2180",2021,"Northern Colorado",36,11,30.6
"2181",2022,"Idaho State",23,7,30.4
"2182",2022,"Indiana",23,7,30.4
"2183",2023,"Cal State Fullerton",23,7,30.4
"2184",2023,"Delaware",23,7,30.4
"2185",2023,"Lipscomb",23,7,30.4
"2186",2023,"Rice",23,7,30.4
"2187",2024,"Charleston Southern",23,7,30.4
"2188",2024,"Georgia Southern",23,7,30.4
"2189",2024,"Lehigh",23,7,30.4
"2190",2024,"Howard",33,10,30.3
"2191",2024,"SE Louisiana",33,10,30.3
"2192",2021,"George Mason",10,3,30
"2193",2021,"James Madison",10,3,30
"2194",2021,"Kentucky",20,6,30
"2195",2021,"Marquette",10,3,30
"2196",2021,"Southern Illinois",10,3,30
"2197",2021,"Southern Miss",10,3,30
"2198",2021,"Syracuse",10,3,30
"2199",2021,"UNLV",10,3,30
"2200",2022,"Arkansas State",10,3,30
"2201",2022,"Davidson",30,9,30
"2202",2022,"Denver",10,3,30
"2203",2022,"Jackson State",10,3,30
"2204",2022,"Rice",20,6,30
"2205",2022,"Western Illinois",20,6,30
"2206",2023,"Air Force",30,9,30
"2207",2023,"Auburn",10,3,30
"2208",2023,"Gonzaga",20,6,30
"2209",2023,"Iona",20,6,30
"2210",2023,"Louisiana",20,6,30
"2211",2023,"Missouri",10,3,30
"2212",2023,"Siena",20,6,30
"2213",2024,"Cal Poly",20,6,30
"2214",2024,"Florida Atlantic",20,6,30
"2215",2024,"Northern Colorado",20,6,30
"2216",2024,"Stony Brook",10,3,30
"2217",2024,"Tennessee",10,3,30
"2218",2024,"UMass Lowell",20,6,30
"2219",2021,"Mercer",27,8,29.6
"2220",2023,"Mercer",27,8,29.6
"2221",2021,"Campbell",17,5,29.4
"2222",2022,"Cal State Fullerton",17,5,29.4
"2223",2022,"UIC",17,5,29.4
"2224",2023,"Alabama State",17,5,29.4
"2225",2023,"Charlotte",17,5,29.4
"2226",2023,"Marist",17,5,29.4
"2227",2023,"Marquette",17,5,29.4
"2228",2023,"Murray State",17,5,29.4
"2229",2023,"Purdue",17,5,29.4
"2230",2024,"NJIT",17,5,29.4
"2231",2024,"Pittsburgh",17,5,29.4
"2232",2024,"Quinnipiac",34,10,29.4
"2233",2024,"Seton Hall",17,5,29.4
"2234",2022,"Charleston",24,7,29.2
"2235",2022,"Chattanooga",24,7,29.2
"2236",2022,"New Hampshire",24,7,29.2
"2237",2023,"Alabama A&M",24,7,29.2
"2238",2023,"Omaha",24,7,29.2
"2239",2021,"Wake Forest",31,9,29
"2240",2022,"Florida Atlantic",31,9,29
"2241",2024,"Memphis",31,9,29
"2242",2024,"William & Mary",31,9,29
"2243",2024,"UNC Asheville",45,13,28.9
"2244",2021,"Arkansas State",7,2,28.6
"2245",2021,"Bryant",14,4,28.6
"2246",2021,"DePaul",14,4,28.6
"2247",2021,"Jackson State",7,2,28.6
"2248",2021,"Liberty",14,4,28.6
"2249",2021,"Minnesota",7,2,28.6
"2250",2021,"New Hampshire",14,4,28.6
"2251",2021,"North Dakota",14,4,28.6
"2252",2021,"Northern Arizona",14,4,28.6
"2253",2021,"Seattle U",7,2,28.6
"2254",2021,"St. Francis (PA)",7,2,28.6
"2255",2022,"Butler",7,2,28.6
"2256",2022,"Colorado",21,6,28.6
"2257",2022,"NC State",14,4,28.6
"2258",2022,"Northwestern",14,4,28.6
"2259",2022,"Stanford",21,6,28.6
"2260",2022,"UConn",7,2,28.6
"2261",2023,"Albany",14,4,28.6
"2262",2023,"Bucknell",14,4,28.6
"2263",2023,"Cal State-Los Angeles",7,2,28.6
"2264",2023,"Gardner-Webb",7,2,28.6
"2265",2023,"High Point",7,2,28.6
"2266",2023,"Kansas City",14,4,28.6
"2267",2023,"Little Rock",14,4,28.6
"2268",2023,"Louisiana Tech",21,6,28.6
"2269",2023,"Loyola Maryland",21,6,28.6
"2270",2023,"Maryland-Eastern Shore",14,4,28.6
"2271",2023,"Milwaukee",21,6,28.6
"2272",2023,"Presbyterian",28,8,28.6
"2273",2023,"Stephen F. Austin",7,2,28.6
"2274",2023,"UNC Wilmington",14,4,28.6
"2275",2023,"Weber State",14,4,28.6
"2276",2024,"Appalachian State",14,4,28.6
"2277",2024,"Belmont",14,4,28.6
"2278",2024,"Clemson",14,4,28.6
"2279",2024,"Georgia",7,2,28.6
"2280",2024,"Indiana State",21,6,28.6
"2281",2024,"Montana",14,4,28.6
"2282",2024,"North Dakota",14,4,28.6
"2283",2024,"St. John's",21,6,28.6
"2284",2024,"UAB",14,4,28.6
"2285",2023,"Northern Kentucky",32,9,28.1
"2286",2022,"James Madison",25,7,28
"2287",2022,"Western Carolina",25,7,28
"2288",2024,"California Baptist",25,7,28
"2289",2024,"Northern Iowa",25,7,28
"2290",2021,"Purdue",18,5,27.8
"2291",2021,"Saint Joseph's",18,5,27.8
"2292",2021,"Wyoming",18,5,27.8
"2293",2022,"Central Connecticut",18,5,27.8
"2294",2022,"North Dakota",18,5,27.8
"2295",2022,"Northwestern State",18,5,27.8
"2296",2022,"San Diego State",18,5,27.8
"2297",2022,"Stony Brook",18,5,27.8
"2298",2022,"Tulsa",18,5,27.8
"2299",2023,"Abilene Christian",18,5,27.8
"2300",2023,"Arkansas State",18,5,27.8
"2301",2023,"Central Michigan",18,5,27.8
"2302",2023,"Charleston",18,5,27.8
"2303",2023,"Long Beach State",18,5,27.8
"2304",2023,"Oakland",18,5,27.8
"2305",2024,"Hawai'i",18,5,27.8
"2306",2024,"Pennsylvania",18,5,27.8
"2307",2024,"Southern",18,5,27.8
"2308",2023,"Michigan State",29,8,27.6
"2309",2024,"UC Irvine",29,8,27.6
"2310",2021,"Sacred Heart",11,3,27.3
"2311",2021,"Texas A&M-Corpus Christi",11,3,27.3
"2312",2022,"Eastern Kentucky",22,6,27.3
"2313",2022,"Eastern Michigan",11,3,27.3
"2314",2022,"Long Island University",22,6,27.3
"2315",2022,"San José State",11,3,27.3
"2316",2022,"Yale",22,6,27.3
"2317",2023,"Davidson",22,6,27.3
"2318",2023,"Duquesne",22,6,27.3
"2319",2023,"Hofstra",22,6,27.3
"2320",2023,"Pennsylvania",11,3,27.3
"2321",2024,"Arkansas-Pine Bluff",11,3,27.3
"2322",2024,"Drake",11,3,27.3
"2323",2024,"Holy Cross",22,6,27.3
"2324",2024,"LSU",11,3,27.3
"2325",2024,"Northern Illinois",11,3,27.3
"2326",2024,"Old Dominion",11,3,27.3
"2327",2024,"UTSA",33,9,27.3
"2328",2024,"Utah",11,3,27.3
"2329",2021,"La Salle",26,7,26.9
"2330",2023,"Georgia Southern",26,7,26.9
"2331",2023,"Indiana State",26,7,26.9
"2332",2023,"Kennesaw State",26,7,26.9
"2333",2023,"North Carolina",26,7,26.9
"2334",2023,"Villanova",26,7,26.9
"2335",2024,"Duke",26,7,26.9
"2336",2021,"Jacksonville",15,4,26.7
"2337",2021,"Western Michigan",15,4,26.7
"2338",2021,"Wichita State",15,4,26.7
"2339",2022,"Merrimack",15,4,26.7
"2340",2022,"Mount St. Mary's",15,4,26.7
"2341",2022,"Saint Louis",15,4,26.7
"2342",2022,"South Carolina Upstate",15,4,26.7
"2343",2022,"Texas State",15,4,26.7
"2344",2022,"Virginia Tech",15,4,26.7
"2345",2022,"Youngstown State",15,4,26.7
"2346",2023,"Eastern Washington",15,4,26.7
"2347",2023,"UIC",30,8,26.7
"2348",2023,"William & Mary",15,4,26.7
"2349",2024,"Oregon",15,4,26.7
"2350",2024,"Saint Joseph's",15,4,26.7
"2351",2024,"Seattle U",15,4,26.7
"2352",2024,"Villanova",30,8,26.7
"2353",2022,"Arizona",19,5,26.3
"2354",2022,"Houston Christian",19,5,26.3
"2355",2022,"Kansas City",19,5,26.3
"2356",2022,"New Mexico",19,5,26.3
"2357",2022,"Tennessee",19,5,26.3
"2358",2023,"Rider",19,5,26.3
"2359",2023,"Washington State",19,5,26.3
"2360",2024,"Florida International",19,5,26.3
"2361",2024,"Purdue",19,5,26.3
"2362",2021,"UC San Diego",23,6,26.1
"2363",2022,"Marshall",23,6,26.1
"2364",2022,"Quinnipiac",23,6,26.1
"2365",2022,"St. Thomas - Minnesota",23,6,26.1
"2366",2023,"Eastern Illinois",23,6,26.1
"2367",2023,"Stony Brook",23,6,26.1
"2368",2023,"Tarleton",23,6,26.1
"2369",2024,"Robert Morris",23,6,26.1
"2370",2022,"Saint Mary's",27,7,25.9
"2371",2022,"Seattle U",27,7,25.9
"2372",2023,"Old Dominion",27,7,25.9
"2373",2024,"Wichita State",27,7,25.9
"2374",2022,"Georgia Southern",31,8,25.8
"2375",2023,"Marshall",31,8,25.8
"2376",2023,"UTEP",35,9,25.7
"2377",2021,"Alabama State",8,2,25
"2378",2021,"Central Arkansas",8,2,25
"2379",2021,"Delaware State",12,3,25
"2380",2021,"Iona",8,2,25
"2381",2021,"Iowa",12,3,25
"2382",2021,"Long Beach State",16,4,25
"2383",2021,"Memphis",12,3,25
"2384",2021,"Morgan State",12,3,25
"2385",2021,"New Mexico State",4,1,25
"2386",2021,"Northwestern State",4,1,25
"2387",2021,"Oklahoma",16,4,25
"2388",2021,"San Francisco",4,1,25
"2389",2021,"Stanford",8,2,25
"2390",2021,"UCF",4,1,25
"2391",2021,"UL Monroe",4,1,25
"2392",2021,"UT Martin",12,3,25
"2393",2021,"Utah State",4,1,25
"2394",2021,"Weber State",12,3,25
"2395",2022,"Arkansas-Pine Bluff",4,1,25
"2396",2022,"CSU Dominguez Hills",4,1,25
"2397",2022,"Cincinnati",16,4,25
"2398",2022,"Cumberland College",4,1,25
"2399",2022,"Florida Gulf Coast",4,1,25
"2400",2022,"Fordham",20,5,25
"2401",2022,"Iona",20,5,25
"2402",2022,"Kansas State",8,2,25
"2403",2022,"Longwood",12,3,25
"2404",2022,"Memphis",16,4,25
"2405",2022,"Mont St Billings",4,1,25
"2406",2022,"Montana",16,4,25
"2407",2022,"Pittsburgh",12,3,25
"2408",2022,"Sam Houston",12,3,25
"2409",2022,"Tarleton",12,3,25
"2410",2022,"UMass",12,3,25
"2411",2022,"West Virginia",16,4,25
"2412",2022,"Western Michigan",4,1,25
"2413",2022,"Winthrop",4,1,25
"2414",2022,"Wyoming",16,4,25
"2415",2023,"Brown",8,2,25
"2416",2023,"Central Connecticut",20,5,25
"2417",2023,"Clemson",16,4,25
"2418",2023,"Georgetown",8,2,25
"2419",2023,"Hampton",16,4,25
"2420",2023,"Miami University Hamilton",4,1,25
"2421",2023,"Morehead State",8,2,25
"2422",2023,"North Dakota State",20,5,25
"2423",2023,"North Florida",12,3,25
"2424",2023,"Pittsburgh",16,4,25
"2425",2023,"Purdue Fort Wayne",16,4,25
"2426",2023,"South Alabama",16,4,25
"2427",2023,"St. Thomas - Minnesota",20,5,25
"2428",2024,"Air Force",20,5,25
"2429",2024,"Alabama",4,1,25
"2430",2024,"Cal State LA",4,1,25
"2431",2024,"Eastern Washington",16,4,25
"2432",2024,"Furman",12,3,25
"2433",2024,"Iowa",20,5,25
"2434",2024,"Kansas",12,3,25
"2435",2024,"Kansas City",16,4,25
"2436",2024,"McNeese",4,1,25
"2437",2024,"Oklahoma State",12,3,25
"2438",2024,"San Diego",16,4,25
"2439",2024,"Stanford",20,5,25
"2440",2024,"Tarleton State",12,3,25
"2441",2024,"Temple",32,8,25
"2442",2024,"Towson",24,6,25
"2443",2024,"UIC",12,3,25
"2444",2024,"UT Martin",16,4,25
"2445",2023,"Hawai'i",33,8,24.2
"2446",2024,"Troy",29,7,24.1
"2447",2021,"Illinois",25,6,24
"2448",2022,"NJIT",25,6,24
"2449",2022,"Tulane",25,6,24
"2450",2023,"Army",25,6,24
"2451",2023,"Columbia",25,6,24
"2452",2023,"UC Santa Barbara",25,6,24
"2453",2024,"New Mexico State",25,6,24
"2454",2024,"Winthrop",25,6,24
"2455",2021,"Virginia Tech",21,5,23.8
"2456",2022,"Oregon",21,5,23.8
"2457",2023,"Chattanooga",21,5,23.8
"2458",2023,"Georgia State",21,5,23.8
"2459",2023,"Northern Iowa",21,5,23.8
"2460",2024,"Morehead State",21,5,23.8
"2461",2024,"Sacred Heart",21,5,23.8
"2462",2021,"Louisiana",17,4,23.5
"2463",2021,"North Florida",17,4,23.5
"2464",2022,"Richmond",17,4,23.5
"2465",2023,"Cincinnati",17,4,23.5
"2466",2023,"Colgate",34,8,23.5
"2467",2023,"South Carolina Upstate",17,4,23.5
"2468",2023,"USC",34,8,23.5
"2469",2024,"Arkansas State",17,4,23.5
"2470",2024,"Colorado State",17,4,23.5
"2471",2024,"Kennesaw State",17,4,23.5
"2472",2024,"Merrimack",17,4,23.5
"2473",2024,"Stetson",17,4,23.5
"2474",2023,"Montana",30,7,23.3
"2475",2021,"Arizona State",13,3,23.1
"2476",2021,"Binghamton",13,3,23.1
"2477",2021,"Bradley",26,6,23.1
"2478",2021,"Georgia Tech",26,6,23.1
"2479",2022,"Baylor",13,3,23.1
"2480",2022,"California Baptist",26,6,23.1
"2481",2022,"Campbell",13,3,23.1
"2482",2022,"Central Arkansas",13,3,23.1
"2483",2022,"Tennessee Tech",13,3,23.1
"2484",2023,"South Carolina",13,3,23.1
"2485",2023,"Texas State",26,6,23.1
"2486",2024,"Boise State",13,3,23.1
"2487",2024,"Coppin State",13,3,23.1
"2488",2024,"DePaul",13,3,23.1
"2489",2024,"Houston Christian",13,3,23.1
"2490",2024,"Iowa State",13,3,23.1
"2491",2024,"Saint Peter's",13,3,23.1
"2492",2021,"Old Dominion",44,10,22.7
"2493",2022,"Maine",22,5,22.7
"2494",2022,"Weber State",22,5,22.7
"2495",2023,"Cal State Bakersfield",22,5,22.7
"2496",2023,"Saint Joseph's",22,5,22.7
"2497",2023,"Wofford",22,5,22.7
"2498",2024,"Delaware",22,5,22.7
"2499",2021,"Appalachian State",9,2,22.2
"2500",2021,"George Washington",18,4,22.2
"2501",2021,"Michigan State",18,4,22.2
"2502",2021,"North Carolina Central",9,2,22.2
"2503",2021,"Santa Clara",18,4,22.2
"2504",2022,"Alabama State",9,2,22.2
"2505",2022,"Bethune-Cookman",9,2,22.2
"2506",2022,"East Tennessee State",9,2,22.2
"2507",2022,"Florida International",18,4,22.2
"2508",2022,"Texas A&M",9,2,22.2
"2509",2022,"Toledo",18,4,22.2
"2510",2023,"Arkansas",18,4,22.2
"2511",2023,"Baylor",27,6,22.2
"2512",2023,"Belmont",18,4,22.2
"2513",2023,"Holy Cross",18,4,22.2
"2514",2023,"Incarnate Word",18,4,22.2
"2515",2023,"Portland",9,2,22.2
"2516",2023,"Rutgers",9,2,22.2
"2517",2023,"Wake Forest",18,4,22.2
"2518",2023,"Xavier",9,2,22.2
"2519",2024,"Auburn",18,4,22.2
"2520",2024,"Loyola Marymount",9,2,22.2
"2521",2024,"North Carolina A&T",18,4,22.2
"2522",2024,"Radford",18,4,22.2
"2523",2024,"Tennessee Tech",27,6,22.2
"2524",2024,"South Florida",32,7,21.9
"2525",2022,"Delaware",23,5,21.7
"2526",2022,"Minnesota",23,5,21.7
"2527",2023,"Kansas",23,5,21.7
"2528",2023,"Northeastern",23,5,21.7
"2529",2023,"Northern Colorado",23,5,21.7
"2530",2024,"San Diego State",23,5,21.7
"2531",2021,"Austin Peay",14,3,21.4
"2532",2021,"Cincinnati",14,3,21.4
"2533",2021,"Presbyterian",14,3,21.4
"2534",2021,"UMass",14,3,21.4
"2535",2022,"Alabama A&M",14,3,21.4
"2536",2022,"Cal State Bakersfield",14,3,21.4
"2537",2022,"Florida State",14,3,21.4
"2538",2022,"San Francisco",28,6,21.4
"2539",2022,"Villanova",14,3,21.4
"2540",2023,"Bellarmine",14,3,21.4
"2541",2023,"Duke",14,3,21.4
"2542",2023,"IUPUI",14,3,21.4
"2543",2023,"Montana State",14,3,21.4
"2544",2023,"Washington",28,6,21.4
"2545",2024,"Wofford",14,3,21.4
"2546",2021,"Kent State",19,4,21.1
"2547",2022,"Murray State",19,4,21.1
"2548",2022,"New Mexico State",38,8,21.1
"2549",2023,"Florida International",19,4,21.1
"2550",2024,"Rice",19,4,21.1
"2551",2021,"Rhode Island",24,5,20.8
"2552",2022,"Notre Dame",24,5,20.8
"2553",2023,"Oregon State",29,6,20.7
"2554",2021,"Buffalo",15,3,20
"2555",2021,"Butler",5,1,20
"2556",2021,"California",5,1,20
"2557",2021,"Colgate",5,1,20
"2558",2021,"Incarnate Word",5,1,20
"2559",2021,"Louisiana Tech",20,4,20
"2560",2021,"Loyola Marymount",15,3,20
"2561",2021,"South Florida",15,3,20
"2562",2022,"Appalachian State",15,3,20
"2563",2022,"Creighton",25,5,20
"2564",2022,"Fairfield",15,3,20
"2565",2022,"Idaho",20,4,20
"2566",2022,"Lafayette",25,5,20
"2567",2022,"Lehigh",10,2,20
"2568",2022,"Loyola Maryland",30,6,20
"2569",2022,"New Orleans",5,1,20
"2570",2022,"North Dakota State",15,3,20
"2571",2022,"Northeastern",15,3,20
"2572",2022,"Northern Illinois",20,4,20
"2573",2022,"San Diego",20,4,20
"2574",2022,"UTSA",20,4,20
"2575",2023,"Boston College",5,1,20
"2576",2023,"East Tennessee State",10,2,20
"2577",2023,"Kansas State",5,1,20
"2578",2023,"Maine",20,4,20
"2579",2023,"Miami",25,5,20
"2580",2023,"New Hampshire",15,3,20
"2581",2023,"Penn State",20,4,20
"2582",2023,"Stonehill",25,5,20
"2583",2023,"UL Monroe",10,2,20
"2584",2023,"Valparaiso",15,3,20
"2585",2023,"West Virginia",10,2,20
"2586",2024,"Brown",15,3,20
"2587",2024,"Little Rock",20,4,20
"2588",2024,"Loyola Maryland",20,4,20
"2589",2024,"Purdue Fort Wayne",20,4,20
"2590",2024,"Southeast Missouri State",10,2,20
"2591",2024,"Texas A&M",10,2,20
"2592",2024,"Toledo",10,2,20
"2593",2024,"UC Davis",15,3,20
"2594",2024,"UC Santa Barbara",30,6,20
"2595",2024,"Sam Houston",31,6,19.4
"2596",2022,"Houston",26,5,19.2
"2597",2022,"Georgia Tech",21,4,19
"2598",2022,"Seton Hall",21,4,19
"2599",2023,"Boise State",21,4,19
"2600",2023,"George Mason",21,4,19
"2601",2024,"UC San Diego",21,4,19
"2602",2024,"UCF",21,4,19
"2603",2021,"Dayton",16,3,18.8
"2604",2021,"Ole Miss",16,3,18.8
"2605",2021,"Sacramento State",16,3,18.8
"2606",2022,"Bryant",16,3,18.8
"2607",2022,"Evansville",16,3,18.8
"2608",2022,"George Mason",16,3,18.8
"2609",2022,"Iowa",16,3,18.8
"2610",2022,"UC Davis",16,3,18.8
"2611",2023,"Georgia Tech",16,3,18.8
"2612",2023,"Rhode Island",16,3,18.8
"2613",2023,"Sacramento State",16,3,18.8
"2614",2023,"UNC Greensboro",16,3,18.8
"2615",2022,"Arizona State",27,5,18.5
"2616",2023,"New Mexico State",49,9,18.4
"2617",2024,"Tulane",38,7,18.4
"2618",2021,"Boise State",11,2,18.2
"2619",2021,"Charleston",11,2,18.2
"2620",2021,"East Tennessee State",11,2,18.2
"2621",2021,"Middle Tennessee",22,4,18.2
"2622",2021,"Northern Kentucky",11,2,18.2
"2623",2022,"Abilene Christian",11,2,18.2
"2624",2022,"Elon",11,2,18.2
"2625",2022,"North Alabama",11,2,18.2
"2626",2022,"Northern Kentucky",11,2,18.2
"2627",2022,"Sacred Heart",11,2,18.2
"2628",2023,"East Carolina",11,2,18.2
"2629",2023,"Eastern Michigan",11,2,18.2
"2630",2023,"Evansville",11,2,18.2
"2631",2023,"Jacksonville",11,2,18.2
"2632",2023,"Southern Indiana",22,4,18.2
"2633",2023,"Stetson",11,2,18.2
"2634",2023,"UNC Asheville",11,2,18.2
"2635",2021,"Drexel",17,3,17.6
"2636",2021,"VCU",34,6,17.6
"2637",2022,"Kennesaw State",17,3,17.6
"2638",2023,"DePaul",17,3,17.6
"2639",2023,"Houston",34,6,17.6
"2640",2023,"South Florida",17,3,17.6
"2641",2024,"Princeton",17,3,17.6
"2642",2022,"UAB",23,4,17.4
"2643",2024,"Baylor",23,4,17.4
"2644",2023,"Northern Arizona",41,7,17.1
"2645",2021,"Florida Atlantic",12,2,16.7
"2646",2021,"Grand Canyon",12,2,16.7
"2647",2021,"Indiana",12,2,16.7
"2648",2021,"Notre Dame",18,3,16.7
"2649",2021,"Stephen F. Austin",6,1,16.7
"2650",2022,"Central Michigan",18,3,16.7
"2651",2022,"East Carolina",6,1,16.7
